# Ng=4 U=7.9  impurity-side lambda^c, stacked Neff x Neff blocks per atom (atom0, atom1)
1.285837659567719629e-02 -1.577041579314794051e-01 1.353061515239363799e-01 -6.686610824428788208e-03 -1.128943282563024718e-03
-1.577041579314794606e-01 3.571983581071277225e+00 6.561993030719567299e-01 3.474077776785695904e-02 1.276582951453932580e-01
1.353061515239364354e-01 6.561993030719567299e-01 -3.570153307329321013e+00 1.223930747664898205e-01 -7.849861312215727915e-02
-6.686610824428788208e-03 3.474077776785695904e-02 1.223930747664897650e-01 9.872171168118528545e-03 4.441113932634033375e-03
-1.128943282563024285e-03 1.276582951453932024e-01 -7.849861312215727915e-02 4.441113932634033375e-03 1.493332962308470402e-02
-3.431071210087052403e+00 5.396650628455716969e-01 -4.970872749374576904e-01 5.278627278268803735e-01 -8.172292524877266054e-03
5.396650628455714749e-01 -3.204805758570095087e-02 4.429271485293380661e-01 -8.277256932955120994e-02 9.620048193033742256e-02
-4.970872749374581345e-01 4.429271485293379551e-01 3.328210815073060491e+00 7.559303311758507060e-02 8.794736427761578046e-01
5.278627278268805956e-01 -8.277256932955126545e-02 7.559303311758501509e-02 -6.773523893774378857e-02 1.098954734300333289e-03
-8.172292524877349321e-03 9.620048193033742256e-02 8.794736427761578046e-01 1.098954734300346733e-03 2.421381307848839703e-01
