# Ng=4 U=10.0  qp-side lambda, stacked Neff x Neff blocks per atom (atom0, atom1)
3.009595906281159916e+00 1.212281703584360049e+00 2.777606637211302854e-01 -4.862418893110583284e-01 -2.150080308779904303e+00
1.212281703584360049e+00 -3.693755145918379945e+00 5.609889957057552501e-02 1.742187304391626945e+00 -6.258602491935124634e-01
2.777606637211302854e-01 5.609889957057552501e-02 -3.771306319131352558e-02 -1.878253124499917881e-02 -1.915209106753034962e-01
-4.862418893110583284e-01 1.742187304391626945e+00 -1.878253124499917881e-02 -8.952930965921050976e-01 2.355586868306543125e-01
-2.150080308779904303e+00 -6.258602491935124634e-01 -1.915209106753034962e-01 2.355586868306543125e-01 1.430767640148837616e+00
2.866641496805033551e+00 3.243338422633117168e-02 1.658793578620332623e-02 1.303101174932803363e-01 2.356878880042368785e+00
3.243338422633117168e-02 -1.878912891009367980e+00 -6.401581671711908950e-02 2.289247055380728924e+00 1.438601663157775268e-01
1.658793578620332623e-02 -6.401581671711908950e-02 -6.430679229594429835e-02 8.156613079095541285e-02 1.750930482100614485e-02
1.303101174932803363e-01 2.289247055380728924e+00 8.156613079095541285e-02 -2.936711867073988902e+00 -4.339670479051915830e-02
2.356878880042368785e+00 1.438601663157775268e-01 1.750930482100614485e-02 -4.339670479051915830e-02 1.826892362219039612e+00
