# Ng=2 U=1.3 Neff=3  converged R, one row per atom (atom0, atom1)
9.794316585486828597e-01 1.162950024003798488e-01 -2.797939304787729758e-02
1.162944658426486033e-01 9.794317268697102508e-01 -2.797923160928568465e-02
