# Ng=4 U=0.7  qp-side lambda, stacked Neff x Neff blocks per atom (atom0, atom1)
2.583617649117417869e+00 -2.255655118828897576e-02 3.802421796342017046e-01 -8.737363368392326787e-03 9.478721338728430812e-01
-2.255655118828897576e-02 -6.250903462104028252e-01 -8.046408120515950724e-02 1.200336346744544702e+00 -8.176428085525457717e-03
3.802421796342017046e-01 -8.046408120515950724e-02 4.641960497390103940e-02 1.456031056650288202e-01 1.396304221331109152e-01
-8.737363368392326787e-03 1.200336346744544702e+00 1.456031056650288202e-01 -2.363912078674456296e+00 -3.568220022521719284e-03
9.478721338728430812e-01 -8.176428085525457717e-03 1.396304221331109152e-01 -3.568220022521719284e-03 3.331797415184478139e-01
2.035251630191181604e+00 -2.569017918391323235e-02 3.971767498325505796e-01 3.186523404366237849e-02 -1.337207627515041963e+00
-2.569017918391323235e-02 -4.420637033826710360e-01 -1.066505914282606798e-01 -1.041385371131388293e+00 2.391019878903496293e-02
3.971767498325505796e-01 -1.066505914282606798e-01 5.411985315993045331e-02 -2.346522431941263920e-01 -2.590897467944106580e-01
3.186523404366237849e-02 -1.041385371131388293e+00 -2.346522431941263920e-01 -2.533289513213713651e+00 -4.088472297960918204e-03
-1.337207627515041963e+00 2.391019878903496293e-02 -2.590897467944106580e-01 -4.088472297960918204e-03 8.601833113398635877e-01
