# Ng=4 U=4.0  qp-side lambda, stacked Neff x Neff blocks per atom (atom0, atom1)
-4.733483721654392629e-03 5.981294498416099559e-02 1.256402737404178072e-01 4.497962753782442508e-02 4.733408716452629228e-02
5.981294498416099559e-02 1.230427562494699867e+00 5.250179510750574430e-01 1.156652053993930396e-01 1.606220774670770179e+00
1.256402737404178072e-01 5.250179510750574430e-01 -2.631583659185043444e+00 -8.323247620755283016e-01 2.138437695908166625e-01
4.497962753782442508e-02 1.156652053993930396e-01 -8.323247620755283016e-01 -5.413051341043841891e-01 3.871325666930862212e-03
4.733408716452629228e-02 1.606220774670770179e+00 2.138437695908166625e-01 3.871325666930862212e-03 1.441123502527637656e+00
-2.731681212910759271e+00 4.703731974799431059e-01 -5.844343260415389985e-01 -4.922554263498744587e-01 -1.698136052919141659e-01
4.703731974799431059e-01 -2.209415331857822462e-02 4.612880617711062059e-01 9.680184763653203184e-02 2.451928292203019721e-01
-5.844343260415389985e-01 4.612880617711062059e-01 2.043583507914529029e+00 -6.878018638713356836e-02 1.371345003838768895e+00
-4.922554263498744587e-01 9.680184763653203184e-02 -6.878018638713356836e-02 -3.498348296371298627e-01 -6.433777731016596113e-03
-1.698136052919141659e-01 2.451928292203019721e-01 1.371345003838768895e+00 -6.433777731016596113e-03 5.539560167240128452e-01
