# Ng=4 U=6.2  impurity-side lambda^c, stacked Neff x Neff blocks per atom (atom0, atom1)
-1.270050293429527376e-02 -4.705855988067719764e-02 1.889700952050313021e-01 1.941445654144486818e-02 -7.083777669732737453e-03
-4.705855988067718376e-02 2.549995350434197228e+00 6.583467950391479473e-01 5.024583034649054980e-02 8.585232844222308035e-01
1.889700952050312466e-01 6.583467950391477252e-01 -2.800277592881706301e+00 -2.960930069870439385e-01 1.198464563946888828e-01
1.941445654144486124e-02 5.024583034649052204e-02 -2.960930069870439385e-01 4.038207697063195267e-02 6.417207403744684679e-03
-7.083777669732751331e-03 8.585232844222308035e-01 1.198464563946888828e-01 6.417207403744689884e-03 3.642001082150586044e-01
-2.625197163740331963e+00 3.099167377742015894e-01 -8.243041068860397225e-01 -5.613339853395840073e-01 1.491007182768424033e-01
3.099167377742014784e-01 3.382048657152794680e-02 5.425742256806267427e-01 7.740529520507435923e-02 -1.225095925832861421e-01
-8.243041068860397225e-01 5.425742256806267427e-01 2.558720463546658053e+00 -9.913777836345821770e-02 -6.079905606441251553e-01
-5.613339853395835632e-01 7.740529520507433148e-02 -9.913777836345821770e-02 -4.417205573914131933e-02 1.373257616286293128e-02
1.491007182768424033e-01 -1.225095925832861421e-01 -6.079905606441251553e-01 1.373257616286292435e-02 2.184277265421979697e-01
