# Ng=4 U=7.0  impurity-side lambda^c, stacked Neff x Neff blocks per atom (atom0, atom1)
2.909061660667947802e+00 5.057057494387015018e-01 1.984090334071734740e-01 -2.542905306947444016e-02 7.237636447613512436e-01
5.057057494387015018e-01 -3.049357550996103061e+00 -2.022212579577693514e-01 3.368829781411060154e-01 6.499401935262910657e-02
1.984090334071734740e-01 -2.022212579577694069e-01 2.824344535262233308e-02 2.377321622575254492e-02 4.526337926946624041e-02
-2.542905306947443322e-02 3.368829781411061264e-01 2.377321622575255186e-02 -4.236558954748295691e-03 3.028916042887183050e-04
7.237636447613512436e-01 6.499401935262910657e-02 4.526337926946624041e-02 3.028916042887206902e-04 2.131592632151596278e-01
2.970346493728865944e+00 -5.387969421984580842e-01 3.721781539380686898e-01 7.625529508215542207e-02 4.383332439342811915e-01
-5.387969421984580842e-01 -3.020164465969632506e+00 -5.191479300652694917e-01 9.828111048464462096e-03 -8.492031691283309647e-02
3.721781539380686898e-01 -5.191479300652692697e-01 1.491962721777204126e-02 1.306678940340628980e-02 5.487676096629155037e-02
7.625529508215544983e-02 9.828111048464462096e-03 1.306678940340628980e-02 3.408927773810818684e-02 1.141092554105104483e-02
4.383332439342813025e-01 -8.492031691283304096e-02 5.487676096629157813e-02 1.141092554105104830e-02 9.767915057993603600e-02
