# Ng=2 U=2.1  impurity-side lambda^c, stacked Neff x Neff blocks per atom (atom0, atom1)
1.307128230480494521e-02 -2.001748711127998570e-01 1.602502727399751116e-03
-2.001748711127998015e-01 2.922689177774284719e+00 6.229564933613318534e-01
1.602502727399735503e-03 6.229564933613316313e-01 -2.935762507141781441e+00
-2.865306485757093569e+00 3.053062133218186758e-01 -7.380219593194008443e-01
3.053062133218185648e-01 6.394404208134996451e-03 4.231441433687253006e-01
-7.380219593194006222e-01 4.231441433687253006e-01 2.858912088623500658e+00
