# Ng=4 U=3.2  qp-side lambda, stacked Neff x Neff blocks per atom (atom0, atom1)
2.730699376062773354e+00 -5.277583007952660332e-02 1.661310834186799645e-01 6.857976379861803473e-02 8.239297361817534693e-01
-5.277583007952660332e-02 -2.386268151958211625e+00 -1.785187360295619752e-01 1.221197326499719571e+00 -5.769608114994858108e-03
1.661310834186799645e-01 -1.785187360295619752e-01 -2.471232316525431589e-03 9.880673014097143825e-02 4.750383209038118448e-02
6.857976379861803473e-02 1.221197326499719571e+00 9.880673014097143825e-02 -4.993227478594339241e-01 1.663256712061822462e-02
8.239297361817534693e-01 -5.769608114994858108e-03 4.750383209038118448e-02 1.663256712061822462e-02 3.581757948253973534e-01
2.557634663754858817e+00 3.524470164134627798e-02 2.003903687653346422e-01 -5.895188557468047930e-02 -1.025555774706928824e+00
3.524470164134627798e-02 -5.446407886621187355e-01 -2.446819578951408836e-01 1.228806265005328191e+00 -1.276538288711789350e-02
2.003903687653346422e-01 -2.446819578951408836e-01 -9.070467554867778226e-02 4.985675080665115111e-01 -7.556266372637404638e-02
-5.895188557468047930e-02 1.228806265005328191e+00 4.985675080665115111e-01 -2.249427966093784814e+00 1.882787437287913868e-02
-1.025555774706928824e+00 -1.276538288711789350e-02 -7.556266372637404638e-02 1.882787437287913868e-02 5.279526532703802122e-01
