# Ng=4 U=3.0  impurity-side lambda^c, stacked Neff x Neff blocks per atom (atom0, atom1)
8.388605661042126960e-02 -4.017290158193168592e-01 5.277878245459540624e-02 1.251247016927732048e-01 -3.374912189284844377e-01
-4.017290158193167482e-01 1.636537274412767085e+00 3.149577343125222195e-01 1.704266221787859859e-01 1.426466559486039509e+00
5.277878245459528134e-02 3.149577343125222195e-01 -1.079828031322531912e+00 -1.441495683460778832e+00 1.583538877310280979e-01
1.251247016927730937e-01 1.704266221787860414e-01 -1.441495683460779720e+00 -1.870298417110336953e+00 -1.527556378336684256e-03
-3.374912189284844377e-01 1.426466559486039509e+00 1.583538877310280979e-01 -1.527556378336691195e-03 1.243024728319755967e+00
-2.822030944264454888e+00 4.011367166614664970e-01 -4.013676969985036647e-01 4.440654838749156785e-01 8.859273637500127141e-02
4.011367166614667190e-01 -4.046847590536631345e-02 9.593258476482322689e-03 -6.212286803426253501e-02 2.046981901964156081e-01
-4.013676969985037757e-01 9.593258476482301872e-03 8.741029660186964978e-02 6.042486298542737444e-02 -6.136845275557599733e-01
4.440654838749157896e-01 -6.212286803426250725e-02 6.042486298542738832e-02 -6.300418549365921494e-02 -2.142563526544587985e-03
8.859273637500149345e-02 2.046981901964156081e-01 -6.136845275557597512e-01 -2.142563526544623547e-03 2.851410391212448214e+00
