# Ng=4 U=4.5 Neff=5  converged R, one row per atom (atom0, atom1)
7.165812559758594213e-01 5.669419484746671678e-01 -3.601939442084060583e-01 -1.781251664389764955e-01 -2.521605528784330238e-02
-4.100027582434553342e-01 8.468612619435540445e-01 3.163538751035505081e-01 4.354449945444617553e-02 9.881199951432270701e-02
