# Ng=4 U=8.0  qp-side lambda, stacked Neff x Neff blocks per atom (atom0, atom1)
1.214066991011754221e-01 -1.045613399650365122e-01 6.182086633345351689e-02 -4.044826046567046723e-02 9.029558360741261544e-03
-1.045613399650365122e-01 2.671525115460760880e+00 2.322403248610765303e+00 -8.594272747231579412e-01 -3.442238314892733797e-01
6.182086633345351689e-02 2.322403248610765303e+00 -2.014099709876214117e+00 1.266529079271725644e+00 -1.757902379246293889e-01
-4.044826046567046723e-02 -8.594272747231579412e-01 1.266529079271725644e+00 -5.750151097133205935e-01 4.963160399808652645e-02
9.029558360741261544e-03 -3.442238314892733797e-01 -1.757902379246293889e-01 4.963160399808652645e-02 1.649419648773773617e-01
-3.003265105806309787e+00 2.072877241757251632e-01 2.666664458389285119e-01 1.429138342651636195e+00 -2.977265695891284647e-01
2.072877241757251632e-01 2.216616227454079602e-01 5.926542941183705615e-01 -7.584396539140565718e-02 -1.190544065126650786e-01
2.666664458389285119e-01 5.926542941183705615e-01 3.411769678270589523e+00 -1.926144940095463748e-02 -7.276895793179544158e-01
1.429138342651636195e+00 -7.584396539140565718e-02 -1.926144940095463748e-02 -5.272307230336062966e-01 1.127635350599564129e-01
-2.977265695891284647e-01 -1.190544065126650786e-01 -7.276895793179544158e-01 1.127635350599564129e-01 2.658235453916271140e-01
