# Ng=2 U=4.7 Neff=3  converged R, one row per atom (atom0, atom1)
5.607114393878007697e-01 5.590221187174340134e-01 -6.078025673711129340e-01
5.593880419302067475e-01 5.603573543473097107e-01 -6.077924499761341304e-01
