# Ng=2 U=0.1 Neff=3  converged R, one row per atom (atom0, atom1)
9.904373734279428021e-01 1.311750719633536233e-01 -4.087365678586722673e-02
6.647709515426027116e-02 9.959594681824960327e-01 -5.907012383419668611e-02
